timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-07-19T18:08:24,C1_vocab_from-wmt-on-wmt,47e05a22-5ff5-4c2c-8159-eee5520fa147,27758.93653535843,1.6586931414005825,5.975348296530717e-05,42.5,366.872,94.25387907028198,0.32770621890525,3.9716718885774216,0.7094641539511123,5.008842261433785,Netherlands,NLD,nl,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.10.14,2.2.2,64,Intel(R) Xeon(R) Gold 6346 CPU @ 3.10GHz,2,2 x NVIDIA A40,,,251.34367752075195,machine,N
