timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-07-20T09:51:55,C5_vocab_from-medical_combined-on-medical,c789bace-6c3a-462a-8e6d-82bd85c6c529,11744.597926855087,0.7290368069933517,6.207422438245783e-05,42.5,255.79000000000002,94.25387907028198,0.13865021773642966,1.7621416982167497,0.30071858521502,2.201510501168196,Netherlands,NLD,nl,,,Linux-6.1.0-37-amd64-x86_64-with-glibc2.36,3.10.14,2.2.2,64,Intel(R) Xeon(R) Gold 6346 CPU @ 3.10GHz,2,2 x NVIDIA A40,,,251.34367752075195,machine,N
